PACKET_ID,SEGMENT_ID,PACKET_TYPE,CONTROL_PACKET_TYPE/APP_NAME,SOURCE_ID,DESTINATION_ID,TRANSMITTER_ID,RECEIVER_ID,APP_LAYER_ARRIVAL_TIME(µS),TRX_LAYER_ARRIVAL_TIME(µS),NW_LAYER_ARRIVAL_TIME(µS),MAC_LAYER_ARRIVAL_TIME(µS),PHY_LAYER_ARRIVAL_TIME(µS),PHY_LAYER_START_TIME(µS),PHY_LAYER_END_TIME(µS),APP_LAYER_PAYLOAD(Bytes),TRX_LAYER_PAYLOAD(Bytes),NW_LAYER_PAYLOAD(Bytes),MAC_LAYER_PAYLOAD(Bytes),PHY_LAYER_PAYLOAD(Bytes),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS,LOCAL_ADDRESS,REMOTE_ADDRESS,CWND,SEQ_NO,ACK_NO,isSyn,isAck,isFin,SEGMENT_LEN,SOURCE_IP,DESTINATION_IP,GATEWAY_IP,NEXT_HOP_IP,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,4280046.160,4280046.160,4280046.160,4280046.160,4280051.440,4280056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,34402,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,4280046.160,4280056.440,4280056.440,4280056.440,4280061.720,4280066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,34402,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
216,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,4300000.000,4300000.000,4300000.000,4300000.000,4300000.000,4300018.080,4300023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,31540,34402,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
216,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,4300000.000,4300000.000,4300023.080,4300023.080,4300023.080,4300041.160,4300046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,31540,34402,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,4300046.160,4300046.160,4300046.160,4300046.160,4300051.440,4300056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,34562,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,4300046.160,4300056.440,4300056.440,4300056.440,4300061.720,4300066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,34562,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
217,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,4320000.000,4320000.000,4320000.000,4320000.000,4320000.000,4320018.080,4320023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,31700,34562,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
217,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,4320000.000,4320000.000,4320023.080,4320023.080,4320023.080,4320041.160,4320046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,31700,34562,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,4320046.160,4320046.160,4320046.160,4320046.160,4320051.440,4320056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,34722,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,4320046.160,4320056.440,4320056.440,4320056.440,4320061.720,4320066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,34722,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
218,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,4340000.000,4340000.000,4340000.000,4340000.000,4340000.000,4340018.080,4340023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,31860,34722,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
218,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,4340000.000,4340000.000,4340023.080,4340023.080,4340023.080,4340041.160,4340046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,31860,34722,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,4340046.160,4340046.160,4340046.160,4340046.160,4340051.440,4340056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,34882,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,4340046.160,4340056.440,4340056.440,4340056.440,4340061.720,4340066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,34882,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
219,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,4360000.000,4360000.000,4360000.000,4360000.000,4360000.000,4360018.080,4360023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,32020,34882,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
219,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,4360000.000,4360000.000,4360023.080,4360023.080,4360023.080,4360041.160,4360046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,32020,34882,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,4360046.160,4360046.160,4360046.160,4360046.160,4360051.440,4360056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,35042,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,4360046.160,4360056.440,4360056.440,4360056.440,4360061.720,4360066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,35042,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
220,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,4380000.000,4380000.000,4380000.000,4380000.000,4380000.000,4380018.080,4380023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,32180,35042,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
220,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,4380000.000,4380000.000,4380023.080,4380023.080,4380023.080,4380041.160,4380046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,32180,35042,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,4380046.160,4380046.160,4380046.160,4380046.160,4380051.440,4380056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,35202,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,4380046.160,4380056.440,4380056.440,4380056.440,4380061.720,4380066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,35202,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
221,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,4400000.000,4400000.000,4400000.000,4400000.000,4400000.000,4400018.080,4400023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,32340,35202,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
221,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,4400000.000,4400000.000,4400023.080,4400023.080,4400023.080,4400041.160,4400046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,32340,35202,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,4400046.160,4400046.160,4400046.160,4400046.160,4400051.440,4400056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,35362,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,4400046.160,4400056.440,4400056.440,4400056.440,4400061.720,4400066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,35362,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
222,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,4420000.000,4420000.000,4420000.000,4420000.000,4420000.000,4420018.080,4420023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,32500,35362,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
222,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,4420000.000,4420000.000,4420023.080,4420023.080,4420023.080,4420041.160,4420046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,32500,35362,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,4420046.160,4420046.160,4420046.160,4420046.160,4420051.440,4420056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,35522,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,4420046.160,4420056.440,4420056.440,4420056.440,4420061.720,4420066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,35522,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
223,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,4440000.000,4440000.000,4440000.000,4440000.000,4440000.000,4440018.080,4440023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,32660,35522,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
223,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,4440000.000,4440000.000,4440023.080,4440023.080,4440023.080,4440041.160,4440046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,32660,35522,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,4440046.160,4440046.160,4440046.160,4440046.160,4440051.440,4440056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,35682,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,4440046.160,4440056.440,4440056.440,4440056.440,4440061.720,4440066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,35682,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
224,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,4460000.000,4460000.000,4460000.000,4460000.000,4460000.000,4460018.080,4460023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,32820,35682,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
224,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,4460000.000,4460000.000,4460023.080,4460023.080,4460023.080,4460041.160,4460046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,32820,35682,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,4460046.160,4460046.160,4460046.160,4460046.160,4460051.440,4460056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,35842,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,4460046.160,4460056.440,4460056.440,4460056.440,4460061.720,4460066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,35842,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
225,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,4480000.000,4480000.000,4480000.000,4480000.000,4480000.000,4480018.080,4480023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,32980,35842,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
225,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,4480000.000,4480000.000,4480023.080,4480023.080,4480023.080,4480041.160,4480046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,32980,35842,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,4480046.160,4480046.160,4480046.160,4480046.160,4480051.440,4480056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,36002,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,4480046.160,4480056.440,4480056.440,4480056.440,4480061.720,4480066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,36002,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
226,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,4500000.000,4500000.000,4500000.000,4500000.000,4500000.000,4500018.080,4500023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,33140,36002,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
