Application Name,Application ID,Source,Destination,Packet ID,Segment ID,Packet or Segment Start Time(ms),Packet or Segment End Time(ms),Packet or Segment size(Bytes),Latency(Microseconds),Jitter(Microseconds),Throughput(Mbps),
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,407,0,8120.000000,8120.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,408,0,8140.000000,8140.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,409,0,8160.000000,8160.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,410,0,8180.000000,8180.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,411,0,8200.000000,8200.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,412,0,8220.000000,8220.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,413,0,8240.000000,8240.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,414,0,8260.000000,8260.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,415,0,8280.000000,8280.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,416,0,8300.000000,8300.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,417,0,8320.000000,8320.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,418,0,8340.000000,8340.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,419,0,8360.000000,8360.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,420,0,8380.000000,8380.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,421,0,8400.000000,8400.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,422,0,8420.000000,8420.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,423,0,8440.000000,8440.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,424,0,8460.000000,8460.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,425,0,8480.000000,8480.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,426,0,8500.000000,8500.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,427,0,8520.000000,8520.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,428,0,8540.000000,8540.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,429,0,8560.000000,8560.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,430,0,8580.000000,8580.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,431,0,8600.000000,8600.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,432,0,8620.000000,8620.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,433,0,8640.000000,8640.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,434,0,8660.000000,8660.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,435,0,8680.000000,8680.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,436,0,8700.000000,8700.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,437,0,8720.000000,8720.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,438,0,8740.000000,8740.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,439,0,8760.000000,8760.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,440,0,8780.000000,8780.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,441,0,8800.000000,8800.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,442,0,8820.000000,8820.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,443,0,8840.000000,8840.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,444,0,8860.000000,8860.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,445,0,8880.000000,8880.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,446,0,8900.000000,8900.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,447,0,8920.000000,8920.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,448,0,8940.000000,8940.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,449,0,8960.000000,8960.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,450,0,8980.000000,8980.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,451,0,9000.000000,9000.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,452,0,9020.000000,9020.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,453,0,9040.000000,9040.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,454,0,9060.000000,9060.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,455,0,9080.000000,9080.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,456,0,9100.000000,9100.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,457,0,9120.000000,9120.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,458,0,9140.000000,9140.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,459,0,9160.000000,9160.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,460,0,9180.000000,9180.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,461,0,9200.000000,9200.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,462,0,9220.000000,9220.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,463,0,9240.000000,9240.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,464,0,9260.000000,9260.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,465,0,9280.000000,9280.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,466,0,9300.000000,9300.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,467,0,9320.000000,9320.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,468,0,9340.000000,9340.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,469,0,9360.000000,9360.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,470,0,9380.000000,9380.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,471,0,9400.000000,9400.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,472,0,9420.000000,9420.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,473,0,9440.000000,9440.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,474,0,9460.000000,9460.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,475,0,9480.000000,9480.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,476,0,9500.000000,9500.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,477,0,9520.000000,9520.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,478,0,9540.000000,9540.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,479,0,9560.000000,9560.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,480,0,9580.000000,9580.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,481,0,9600.000000,9600.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,482,0,9620.000000,9620.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,483,0,9640.000000,9640.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,484,0,9660.000000,9660.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,485,0,9680.000000,9680.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,486,0,9700.000000,9700.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,487,0,9720.000000,9720.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,488,0,9740.000000,9740.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,489,0,9760.000000,9760.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,490,0,9780.000000,9780.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,491,0,9800.000000,9800.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,492,0,9820.000000,9820.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,493,0,9840.000000,9840.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,494,0,9860.000000,9860.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,495,0,9880.000000,9880.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,496,0,9900.000000,9900.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,497,0,9920.000000,9920.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,498,0,9940.000000,9940.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,499,0,9960.000000,9960.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,500,0,9980.000000,9980.046160,160.000000,46.160000,0.000000,-1,
