Time (Microseconds),Device ID,Device Name,Interface ID,Interface Name,Occupied Buffer Size (Bytes),Total Buffer Size (MB),Virtual Interface Name,Remarks,
200056.440000,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
220000.000000,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),200.000000,inf,N/A,ENQUEUE
220000.000000,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
220023.080000,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
220023.080000,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
220046.160000,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
220046.160000,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
220056.440000,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
220056.440000,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
240000.000000,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),200.000000,inf,N/A,ENQUEUE
240000.000000,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
240023.080000,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
240023.080000,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
240046.160000,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
240046.160000,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
240056.440000,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
240056.440000,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740068.156393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),200.000000,inf,N/A,ENQUEUE
740068.156393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740091.236393,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
740091.236393,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740114.316393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740114.316393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740124.596393,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740124.596393,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740134.876393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),200.000000,inf,N/A,ENQUEUE
740134.876393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740134.876393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),200.000000,inf,N/A,ENQUEUE
740134.876393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),200.000000,inf,N/A,DEQUEUE
740134.876393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),400.000000,inf,N/A,ENQUEUE
740134.876393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),600.000000,inf,N/A,ENQUEUE
740134.876393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),800.000000,inf,N/A,ENQUEUE
740134.876393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1000.000000,inf,N/A,ENQUEUE
740134.876393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1200.000000,inf,N/A,ENQUEUE
740134.876393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1400.000000,inf,N/A,ENQUEUE
740134.876393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1600.000000,inf,N/A,ENQUEUE
740134.876393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1800.000000,inf,N/A,ENQUEUE
740152.956393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1600.000000,inf,N/A,DEQUEUE
