Time (Microseconds),Application ID,Application Name,Source Device Name,Source ID,Destination Device Name,Destination ID,Source Socket Address,Destination Socket Address,Sender Window Size(Bytes),
2560046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2580000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,17620,
2580000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,17780,
2580046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2580046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2600000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,17780,
2600000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,17940,
2600046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2600046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2620000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,17940,
2620000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,18100,
2620046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2620046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2640000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,18100,
2640000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,18260,
2640046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2640046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2660000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,18260,
2660000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,18420,
2660046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2660046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2680000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,18420,
2680000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,18580,
2680046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2680046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2700000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,18580,
2700000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,18740,
2700046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2700046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2720000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,18740,
2720000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,18900,
2720046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2720046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2740000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,18900,
2740000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,19060,
2740046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2740046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2760000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,19060,
2760000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,19220,
2760046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2760046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2780000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,19220,
2780000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,19380,
2780046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2780046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2800000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,19380,
2800000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,19540,
2800046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2800046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2820000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,19540,
2820000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,19700,
2820046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2820046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2840000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,19700,
2840000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,19860,
2840046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2840046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2860000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,19860,
2860000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,20020,
2860046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2860046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2880000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,20020,
2880000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,20180,
2880046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2880046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2900000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,20180,
2900000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,20340,
2900046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2900046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2920000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,20340,
2920000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,20500,
2920046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2920046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2940000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,20500,
2940000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,20660,
2940046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2940046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2960000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,20660,
2960000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,20820,
2960046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2960046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2980000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,20820,
2980000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,20980,
2980046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
2980046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3000000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,20980,
3000000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,21140,
3000046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3000046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3020000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,21140,
3020000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,21300,
3020046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3020046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3040000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,21300,
3040000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,21460,
3040046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3040046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3060000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,21460,
3060000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,21620,
3060046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3060046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3080000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,21620,
3080000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,21780,
3080046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3080046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3100000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,21780,
3100000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,21940,
3100046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3100046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3120000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,21940,
3120000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,22100,
3120046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3120046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3140000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,22100,
3140000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,22260,
3140046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3140046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3160000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,22260,
3160000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,22420,
3160046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3160046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3180000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,22420,
3180000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,22580,
3180046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3180046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3200000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,22580,
3200000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,22740,
3200046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3200046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3220000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,22740,
3220000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,22900,
3220046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3220046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3240000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,22900,
3240000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,23060,
3240046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3240046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3260000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,23060,
3260000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,23220,
3260046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3260046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3280000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,23220,
3280000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,23380,
3280046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3280046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3300000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,23380,
3300000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,23540,
3300046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3300046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3320000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,23540,
3320000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,23700,
3320046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3320046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3340000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,23700,
3340000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,23860,
3340046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3340046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3360000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,23860,
3360000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,24020,
3360046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3360046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3380000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,24020,
3380000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,24180,
3380046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3380046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3400000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,24180,
3400000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,24340,
3400046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3400046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3420000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,24340,
3420000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,24500,
3420046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3420046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3440000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,24500,
3440000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,24660,
3440046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3440046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3460000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,24660,
3460000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,24820,
3460046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3460046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3480000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,24820,
3480000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,24980,
3480046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3480046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3500000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,24980,
3500000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,25140,
3500046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3500046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3520000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,25140,
3520000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,25300,
3520046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3520046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3540000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,25300,
3540000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,25460,
3540046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3540046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3560000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,25460,
3560000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,25620,
3560046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3560046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
3580000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,25620,
3580000.000000,1,App1_VOICE,WIRED_NODE_2,2,WIRED_NODE_5,5,192.168.0.2:82,192.170.0.2:36934,25780,
3580046.160000,1,App1_VOICE,WIRED_NODE_5,5,WIRED_NODE_2,2,192.170.0.2:36934,192.168.0.2:82,4381,
