Link Id,Link Type,Link Medium,Packet Id,Transmitter,Receiver,Packet Size(Bytes),Physical Out Time(ms),Physical In Time(ms),Throughput(Mbps),
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,3960.061720,3960.066720,-1,
1,P2P,Wired,200,WIRED_NODE_2,ROUTER_1,226.000000,3980.018080,3980.023080,-1,
3,P2P,Wired,200,ROUTER_1,WIRED_NODE_5,226.000000,3980.041160,3980.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,3980.051440,3980.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,3980.061720,3980.066720,-1,
1,P2P,Wired,201,WIRED_NODE_2,ROUTER_1,226.000000,4000.018080,4000.023080,-1,
3,P2P,Wired,201,ROUTER_1,WIRED_NODE_5,226.000000,4000.041160,4000.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4000.051440,4000.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4000.061720,4000.066720,-1,
1,P2P,Wired,202,WIRED_NODE_2,ROUTER_1,226.000000,4020.018080,4020.023080,-1,
3,P2P,Wired,202,ROUTER_1,WIRED_NODE_5,226.000000,4020.041160,4020.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4020.051440,4020.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4020.061720,4020.066720,-1,
1,P2P,Wired,203,WIRED_NODE_2,ROUTER_1,226.000000,4040.018080,4040.023080,-1,
3,P2P,Wired,203,ROUTER_1,WIRED_NODE_5,226.000000,4040.041160,4040.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4040.051440,4040.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4040.061720,4040.066720,-1,
1,P2P,Wired,204,WIRED_NODE_2,ROUTER_1,226.000000,4060.018080,4060.023080,-1,
3,P2P,Wired,204,ROUTER_1,WIRED_NODE_5,226.000000,4060.041160,4060.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4060.051440,4060.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4060.061720,4060.066720,-1,
1,P2P,Wired,205,WIRED_NODE_2,ROUTER_1,226.000000,4080.018080,4080.023080,-1,
3,P2P,Wired,205,ROUTER_1,WIRED_NODE_5,226.000000,4080.041160,4080.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4080.051440,4080.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4080.061720,4080.066720,-1,
1,P2P,Wired,206,WIRED_NODE_2,ROUTER_1,226.000000,4100.018080,4100.023080,-1,
3,P2P,Wired,206,ROUTER_1,WIRED_NODE_5,226.000000,4100.041160,4100.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4100.051440,4100.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4100.061720,4100.066720,-1,
1,P2P,Wired,207,WIRED_NODE_2,ROUTER_1,226.000000,4120.018080,4120.023080,-1,
3,P2P,Wired,207,ROUTER_1,WIRED_NODE_5,226.000000,4120.041160,4120.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4120.051440,4120.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4120.061720,4120.066720,-1,
1,P2P,Wired,208,WIRED_NODE_2,ROUTER_1,226.000000,4140.018080,4140.023080,-1,
3,P2P,Wired,208,ROUTER_1,WIRED_NODE_5,226.000000,4140.041160,4140.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4140.051440,4140.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4140.061720,4140.066720,-1,
1,P2P,Wired,209,WIRED_NODE_2,ROUTER_1,226.000000,4160.018080,4160.023080,-1,
3,P2P,Wired,209,ROUTER_1,WIRED_NODE_5,226.000000,4160.041160,4160.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4160.051440,4160.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4160.061720,4160.066720,-1,
1,P2P,Wired,210,WIRED_NODE_2,ROUTER_1,226.000000,4180.018080,4180.023080,-1,
3,P2P,Wired,210,ROUTER_1,WIRED_NODE_5,226.000000,4180.041160,4180.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4180.051440,4180.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4180.061720,4180.066720,-1,
1,P2P,Wired,211,WIRED_NODE_2,ROUTER_1,226.000000,4200.018080,4200.023080,-1,
3,P2P,Wired,211,ROUTER_1,WIRED_NODE_5,226.000000,4200.041160,4200.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4200.051440,4200.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4200.061720,4200.066720,-1,
1,P2P,Wired,212,WIRED_NODE_2,ROUTER_1,226.000000,4220.018080,4220.023080,-1,
3,P2P,Wired,212,ROUTER_1,WIRED_NODE_5,226.000000,4220.041160,4220.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4220.051440,4220.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4220.061720,4220.066720,-1,
1,P2P,Wired,213,WIRED_NODE_2,ROUTER_1,226.000000,4240.018080,4240.023080,-1,
3,P2P,Wired,213,ROUTER_1,WIRED_NODE_5,226.000000,4240.041160,4240.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4240.051440,4240.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4240.061720,4240.066720,-1,
1,P2P,Wired,214,WIRED_NODE_2,ROUTER_1,226.000000,4260.018080,4260.023080,-1,
3,P2P,Wired,214,ROUTER_1,WIRED_NODE_5,226.000000,4260.041160,4260.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4260.051440,4260.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4260.061720,4260.066720,-1,
1,P2P,Wired,215,WIRED_NODE_2,ROUTER_1,226.000000,4280.018080,4280.023080,-1,
3,P2P,Wired,215,ROUTER_1,WIRED_NODE_5,226.000000,4280.041160,4280.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4280.051440,4280.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4280.061720,4280.066720,-1,
1,P2P,Wired,216,WIRED_NODE_2,ROUTER_1,226.000000,4300.018080,4300.023080,-1,
3,P2P,Wired,216,ROUTER_1,WIRED_NODE_5,226.000000,4300.041160,4300.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4300.051440,4300.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4300.061720,4300.066720,-1,
1,P2P,Wired,217,WIRED_NODE_2,ROUTER_1,226.000000,4320.018080,4320.023080,-1,
3,P2P,Wired,217,ROUTER_1,WIRED_NODE_5,226.000000,4320.041160,4320.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4320.051440,4320.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4320.061720,4320.066720,-1,
1,P2P,Wired,218,WIRED_NODE_2,ROUTER_1,226.000000,4340.018080,4340.023080,-1,
3,P2P,Wired,218,ROUTER_1,WIRED_NODE_5,226.000000,4340.041160,4340.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4340.051440,4340.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4340.061720,4340.066720,-1,
1,P2P,Wired,219,WIRED_NODE_2,ROUTER_1,226.000000,4360.018080,4360.023080,-1,
3,P2P,Wired,219,ROUTER_1,WIRED_NODE_5,226.000000,4360.041160,4360.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4360.051440,4360.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4360.061720,4360.066720,-1,
1,P2P,Wired,220,WIRED_NODE_2,ROUTER_1,226.000000,4380.018080,4380.023080,-1,
3,P2P,Wired,220,ROUTER_1,WIRED_NODE_5,226.000000,4380.041160,4380.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4380.051440,4380.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4380.061720,4380.066720,-1,
1,P2P,Wired,221,WIRED_NODE_2,ROUTER_1,226.000000,4400.018080,4400.023080,-1,
3,P2P,Wired,221,ROUTER_1,WIRED_NODE_5,226.000000,4400.041160,4400.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4400.051440,4400.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4400.061720,4400.066720,-1,
1,P2P,Wired,222,WIRED_NODE_2,ROUTER_1,226.000000,4420.018080,4420.023080,-1,
3,P2P,Wired,222,ROUTER_1,WIRED_NODE_5,226.000000,4420.041160,4420.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4420.051440,4420.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4420.061720,4420.066720,-1,
1,P2P,Wired,223,WIRED_NODE_2,ROUTER_1,226.000000,4440.018080,4440.023080,-1,
3,P2P,Wired,223,ROUTER_1,WIRED_NODE_5,226.000000,4440.041160,4440.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4440.051440,4440.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4440.061720,4440.066720,-1,
1,P2P,Wired,224,WIRED_NODE_2,ROUTER_1,226.000000,4460.018080,4460.023080,-1,
3,P2P,Wired,224,ROUTER_1,WIRED_NODE_5,226.000000,4460.041160,4460.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4460.051440,4460.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4460.061720,4460.066720,-1,
1,P2P,Wired,225,WIRED_NODE_2,ROUTER_1,226.000000,4480.018080,4480.023080,-1,
3,P2P,Wired,225,ROUTER_1,WIRED_NODE_5,226.000000,4480.041160,4480.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4480.051440,4480.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4480.061720,4480.066720,-1,
1,P2P,Wired,226,WIRED_NODE_2,ROUTER_1,226.000000,4500.018080,4500.023080,-1,
3,P2P,Wired,226,ROUTER_1,WIRED_NODE_5,226.000000,4500.041160,4500.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4500.051440,4500.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4500.061720,4500.066720,-1,
1,P2P,Wired,227,WIRED_NODE_2,ROUTER_1,226.000000,4520.018080,4520.023080,-1,
3,P2P,Wired,227,ROUTER_1,WIRED_NODE_5,226.000000,4520.041160,4520.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4520.051440,4520.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4520.061720,4520.066720,-1,
1,P2P,Wired,228,WIRED_NODE_2,ROUTER_1,226.000000,4540.018080,4540.023080,-1,
3,P2P,Wired,228,ROUTER_1,WIRED_NODE_5,226.000000,4540.041160,4540.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4540.051440,4540.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4540.061720,4540.066720,-1,
1,P2P,Wired,229,WIRED_NODE_2,ROUTER_1,226.000000,4560.018080,4560.023080,-1,
3,P2P,Wired,229,ROUTER_1,WIRED_NODE_5,226.000000,4560.041160,4560.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4560.051440,4560.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4560.061720,4560.066720,-1,
1,P2P,Wired,230,WIRED_NODE_2,ROUTER_1,226.000000,4580.018080,4580.023080,-1,
3,P2P,Wired,230,ROUTER_1,WIRED_NODE_5,226.000000,4580.041160,4580.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4580.051440,4580.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4580.061720,4580.066720,-1,
1,P2P,Wired,231,WIRED_NODE_2,ROUTER_1,226.000000,4600.018080,4600.023080,-1,
3,P2P,Wired,231,ROUTER_1,WIRED_NODE_5,226.000000,4600.041160,4600.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4600.051440,4600.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4600.061720,4600.066720,-1,
1,P2P,Wired,232,WIRED_NODE_2,ROUTER_1,226.000000,4620.018080,4620.023080,-1,
3,P2P,Wired,232,ROUTER_1,WIRED_NODE_5,226.000000,4620.041160,4620.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4620.051440,4620.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4620.061720,4620.066720,-1,
1,P2P,Wired,233,WIRED_NODE_2,ROUTER_1,226.000000,4640.018080,4640.023080,-1,
3,P2P,Wired,233,ROUTER_1,WIRED_NODE_5,226.000000,4640.041160,4640.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4640.051440,4640.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4640.061720,4640.066720,-1,
1,P2P,Wired,234,WIRED_NODE_2,ROUTER_1,226.000000,4660.018080,4660.023080,-1,
3,P2P,Wired,234,ROUTER_1,WIRED_NODE_5,226.000000,4660.041160,4660.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4660.051440,4660.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4660.061720,4660.066720,-1,
1,P2P,Wired,235,WIRED_NODE_2,ROUTER_1,226.000000,4680.018080,4680.023080,-1,
3,P2P,Wired,235,ROUTER_1,WIRED_NODE_5,226.000000,4680.041160,4680.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4680.051440,4680.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4680.061720,4680.066720,-1,
1,P2P,Wired,236,WIRED_NODE_2,ROUTER_1,226.000000,4700.018080,4700.023080,-1,
3,P2P,Wired,236,ROUTER_1,WIRED_NODE_5,226.000000,4700.041160,4700.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4700.051440,4700.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4700.061720,4700.066720,-1,
1,P2P,Wired,237,WIRED_NODE_2,ROUTER_1,226.000000,4720.018080,4720.023080,-1,
3,P2P,Wired,237,ROUTER_1,WIRED_NODE_5,226.000000,4720.041160,4720.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4720.051440,4720.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4720.061720,4720.066720,-1,
1,P2P,Wired,238,WIRED_NODE_2,ROUTER_1,226.000000,4740.018080,4740.023080,-1,
3,P2P,Wired,238,ROUTER_1,WIRED_NODE_5,226.000000,4740.041160,4740.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4740.051440,4740.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4740.061720,4740.066720,-1,
1,P2P,Wired,239,WIRED_NODE_2,ROUTER_1,226.000000,4760.018080,4760.023080,-1,
3,P2P,Wired,239,ROUTER_1,WIRED_NODE_5,226.000000,4760.041160,4760.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4760.051440,4760.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4760.061720,4760.066720,-1,
1,P2P,Wired,240,WIRED_NODE_2,ROUTER_1,226.000000,4780.018080,4780.023080,-1,
3,P2P,Wired,240,ROUTER_1,WIRED_NODE_5,226.000000,4780.041160,4780.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4780.051440,4780.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4780.061720,4780.066720,-1,
1,P2P,Wired,241,WIRED_NODE_2,ROUTER_1,226.000000,4800.018080,4800.023080,-1,
3,P2P,Wired,241,ROUTER_1,WIRED_NODE_5,226.000000,4800.041160,4800.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4800.051440,4800.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4800.061720,4800.066720,-1,
1,P2P,Wired,242,WIRED_NODE_2,ROUTER_1,226.000000,4820.018080,4820.023080,-1,
3,P2P,Wired,242,ROUTER_1,WIRED_NODE_5,226.000000,4820.041160,4820.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4820.051440,4820.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4820.061720,4820.066720,-1,
1,P2P,Wired,243,WIRED_NODE_2,ROUTER_1,226.000000,4840.018080,4840.023080,-1,
3,P2P,Wired,243,ROUTER_1,WIRED_NODE_5,226.000000,4840.041160,4840.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4840.051440,4840.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4840.061720,4840.066720,-1,
1,P2P,Wired,244,WIRED_NODE_2,ROUTER_1,226.000000,4860.018080,4860.023080,-1,
3,P2P,Wired,244,ROUTER_1,WIRED_NODE_5,226.000000,4860.041160,4860.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4860.051440,4860.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4860.061720,4860.066720,-1,
1,P2P,Wired,245,WIRED_NODE_2,ROUTER_1,226.000000,4880.018080,4880.023080,-1,
3,P2P,Wired,245,ROUTER_1,WIRED_NODE_5,226.000000,4880.041160,4880.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4880.051440,4880.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4880.061720,4880.066720,-1,
1,P2P,Wired,246,WIRED_NODE_2,ROUTER_1,226.000000,4900.018080,4900.023080,-1,
3,P2P,Wired,246,ROUTER_1,WIRED_NODE_5,226.000000,4900.041160,4900.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4900.051440,4900.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4900.061720,4900.066720,-1,
1,P2P,Wired,247,WIRED_NODE_2,ROUTER_1,226.000000,4920.018080,4920.023080,-1,
3,P2P,Wired,247,ROUTER_1,WIRED_NODE_5,226.000000,4920.041160,4920.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4920.051440,4920.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4920.061720,4920.066720,-1,
1,P2P,Wired,248,WIRED_NODE_2,ROUTER_1,226.000000,4940.018080,4940.023080,-1,
3,P2P,Wired,248,ROUTER_1,WIRED_NODE_5,226.000000,4940.041160,4940.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4940.051440,4940.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4940.061720,4940.066720,-1,
1,P2P,Wired,249,WIRED_NODE_2,ROUTER_1,226.000000,4960.018080,4960.023080,-1,
3,P2P,Wired,249,ROUTER_1,WIRED_NODE_5,226.000000,4960.041160,4960.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4960.051440,4960.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4960.061720,4960.066720,-1,
1,P2P,Wired,250,WIRED_NODE_2,ROUTER_1,226.000000,4980.018080,4980.023080,-1,
3,P2P,Wired,250,ROUTER_1,WIRED_NODE_5,226.000000,4980.041160,4980.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,4980.051440,4980.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,4980.061720,4980.066720,-1,
1,P2P,Wired,251,WIRED_NODE_2,ROUTER_1,226.000000,5000.018080,5000.023080,-1,
3,P2P,Wired,251,ROUTER_1,WIRED_NODE_5,226.000000,5000.041160,5000.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5000.051440,5000.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5000.061720,5000.066720,-1,
1,P2P,Wired,252,WIRED_NODE_2,ROUTER_1,226.000000,5020.018080,5020.023080,-1,
3,P2P,Wired,252,ROUTER_1,WIRED_NODE_5,226.000000,5020.041160,5020.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5020.051440,5020.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5020.061720,5020.066720,-1,
1,P2P,Wired,253,WIRED_NODE_2,ROUTER_1,226.000000,5040.018080,5040.023080,-1,
3,P2P,Wired,253,ROUTER_1,WIRED_NODE_5,226.000000,5040.041160,5040.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5040.051440,5040.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5040.061720,5040.066720,-1,
1,P2P,Wired,254,WIRED_NODE_2,ROUTER_1,226.000000,5060.018080,5060.023080,-1,
3,P2P,Wired,254,ROUTER_1,WIRED_NODE_5,226.000000,5060.041160,5060.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5060.051440,5060.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5060.061720,5060.066720,-1,
1,P2P,Wired,255,WIRED_NODE_2,ROUTER_1,226.000000,5080.018080,5080.023080,-1,
3,P2P,Wired,255,ROUTER_1,WIRED_NODE_5,226.000000,5080.041160,5080.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5080.051440,5080.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5080.061720,5080.066720,-1,
1,P2P,Wired,256,WIRED_NODE_2,ROUTER_1,226.000000,5100.018080,5100.023080,-1,
3,P2P,Wired,256,ROUTER_1,WIRED_NODE_5,226.000000,5100.041160,5100.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5100.051440,5100.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5100.061720,5100.066720,-1,
1,P2P,Wired,257,WIRED_NODE_2,ROUTER_1,226.000000,5120.018080,5120.023080,-1,
3,P2P,Wired,257,ROUTER_1,WIRED_NODE_5,226.000000,5120.041160,5120.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5120.051440,5120.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5120.061720,5120.066720,-1,
1,P2P,Wired,258,WIRED_NODE_2,ROUTER_1,226.000000,5140.018080,5140.023080,-1,
3,P2P,Wired,258,ROUTER_1,WIRED_NODE_5,226.000000,5140.041160,5140.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5140.051440,5140.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5140.061720,5140.066720,-1,
1,P2P,Wired,259,WIRED_NODE_2,ROUTER_1,226.000000,5160.018080,5160.023080,-1,
3,P2P,Wired,259,ROUTER_1,WIRED_NODE_5,226.000000,5160.041160,5160.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5160.051440,5160.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5160.061720,5160.066720,-1,
1,P2P,Wired,260,WIRED_NODE_2,ROUTER_1,226.000000,5180.018080,5180.023080,-1,
3,P2P,Wired,260,ROUTER_1,WIRED_NODE_5,226.000000,5180.041160,5180.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5180.051440,5180.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5180.061720,5180.066720,-1,
1,P2P,Wired,261,WIRED_NODE_2,ROUTER_1,226.000000,5200.018080,5200.023080,-1,
3,P2P,Wired,261,ROUTER_1,WIRED_NODE_5,226.000000,5200.041160,5200.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5200.051440,5200.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5200.061720,5200.066720,-1,
1,P2P,Wired,262,WIRED_NODE_2,ROUTER_1,226.000000,5220.018080,5220.023080,-1,
3,P2P,Wired,262,ROUTER_1,WIRED_NODE_5,226.000000,5220.041160,5220.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5220.051440,5220.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5220.061720,5220.066720,-1,
1,P2P,Wired,263,WIRED_NODE_2,ROUTER_1,226.000000,5240.018080,5240.023080,-1,
3,P2P,Wired,263,ROUTER_1,WIRED_NODE_5,226.000000,5240.041160,5240.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5240.051440,5240.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5240.061720,5240.066720,-1,
1,P2P,Wired,264,WIRED_NODE_2,ROUTER_1,226.000000,5260.018080,5260.023080,-1,
3,P2P,Wired,264,ROUTER_1,WIRED_NODE_5,226.000000,5260.041160,5260.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5260.051440,5260.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5260.061720,5260.066720,-1,
1,P2P,Wired,265,WIRED_NODE_2,ROUTER_1,226.000000,5280.018080,5280.023080,-1,
3,P2P,Wired,265,ROUTER_1,WIRED_NODE_5,226.000000,5280.041160,5280.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5280.051440,5280.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5280.061720,5280.066720,-1,
1,P2P,Wired,266,WIRED_NODE_2,ROUTER_1,226.000000,5300.018080,5300.023080,-1,
3,P2P,Wired,266,ROUTER_1,WIRED_NODE_5,226.000000,5300.041160,5300.046160,-1,
